id,days
138322,31-40
134907,21-30
8447,21-30
101866,11-20
290775,21-30
196178,21-30
159871,21-30
316893,21-30
231545,11-20
302793,21-30
186096,21-30
66888,11-20
230444,11-20
10474,21-30
142542,21-30
120524,11-20
280197,21-30
137187,21-30
167947,21-30
119360,11-20
125975,51-60
236542,51-60
278750,21-30
261340,11-20
281196,11-20
100249,11-20
10730,21-30
300186,11-20
106825,51-60
271447,21-30
84990,21-30
104088,21-30
249637,21-30
251904,21-30
60101,21-30
214409,51-60
145997,51-60
119134,21-30
65245,31-40
283719,21-30
66260,51-60
301057,21-30
51344,21-30
81008,21-30
314712,51-60
279187,21-30
293318,21-30
144955,31-40
5859,21-30
224052,21-30
260232,31-40
131688,51-60
124677,21-30
183974,21-30
161137,11-20
196308,51-60
164508,21-30
194156,21-30
29349,21-30
258456,11-20
310865,21-30
133897,21-30
96433,21-30
101848,21-30
113025,11-20
190426,21-30
147689,11-20
66182,21-30
207017,21-30
136931,11-20
538,11-20
205674,51-60
93062,21-30
126349,11-20
295158,11-20
97128,11-20
182640,21-30
212404,21-30
175359,21-30
165389,21-30
94533,21-30
164620,21-30
230823,21-30
226541,31-40
10963,51-60
25784,21-30
54338,21-30
221110,21-30
183888,51-60
265291,21-30
73154,31-40
202308,21-30
281796,21-30
242728,21-30
97761,21-30
267697,21-30
8359,21-30
190807,51-60
139141,21-30
157963,21-30
217872,21-30
115930,21-30
16280,11-20
41847,21-30
201825,21-30
139770,11-20
55757,11-20
138691,21-30
190876,11-20
302662,21-30
187451,21-30
294398,51-60
190795,11-20
142288,11-20
51105,21-30
132582,21-30
39500,51-60
42058,21-30
60357,21-30
177260,21-30
4452,21-30
268753,21-30
316941,21-30
87963,21-30
37421,21-30
297997,21-30
31282,21-30
280357,31-40
217756,11-20
65694,31-40
11145,21-30
135319,31-40
8229,11-20
265554,11-20
139984,21-30
110632,51-60
6615,11-20
92117,51-60
103785,21-30
299327,21-30
312207,51-60
47442,21-30
95757,11-20
236898,21-30
102508,21-30
203678,21-30
75085,21-30
244608,21-30
300324,51-60
188331,51-60
187264,11-20
188663,21-30
170195,31-40
190093,21-30
230960,11-20
202986,21-30
193588,31-40
183276,21-30
168990,21-30
36423,51-60
15059,21-30
79052,21-30
82174,31-40
190569,21-30
252014,21-30
42315,21-30
32924,21-30
23309,51-60
149336,51-60
90054,21-30
228883,21-30
87810,21-30
286353,21-30
194649,31-40
248838,21-30
263948,21-30
287502,21-30
96570,21-30
273013,21-30
187394,21-30
138187,21-30
11532,21-30
265416,11-20
42994,11-20
47662,51-60
145685,21-30
273658,31-40
18751,31-40
190511,51-60
228222,51-60
311838,21-30
295201,21-30
248241,21-30
221529,21-30
164971,21-30
32279,21-30
274300,11-20
292090,11-20
45679,21-30
310150,21-30
263625,21-30
149892,21-30
271573,21-30
266494,21-30
279159,21-30
193046,11-20
249044,11-20
71495,11-20
277419,21-30
58902,21-30
303294,21-30
5000,21-30
173763,21-30
78355,11-20
263005,31-40
5861,21-30
166575,51-60
109439,21-30
172298,21-30
239605,21-30
152339,11-20
38888,11-20
100212,21-30
45551,51-60
106343,11-20
232016,21-30
269060,51-60
75506,51-60
102329,11-20
175032,11-20
300580,21-30
2675,11-20
229612,11-20
280082,21-30
118136,51-60
36370,21-30
2937,21-30
310010,51-60
62370,21-30
138034,21-30
270230,21-30
91581,21-30
141031,31-40
307015,11-20
190540,11-20
6619,31-40
248994,51-60
128347,21-30
118402,31-40
48942,21-30
88367,21-30
19813,21-30
19784,51-60
72619,21-30
168476,11-20
175143,31-40
23644,21-30
87115,21-30
220236,21-30
101940,21-30
282625,21-30
34629,11-20
202114,21-30
292745,21-30
167136,21-30
147531,11-20
124840,11-20
219353,21-30
21983,11-20
133060,51-60
25709,21-30
164195,21-30
222998,11-20
306401,11-20
55668,21-30
311540,21-30
75698,51-60
185234,21-30
214455,51-60
316918,21-30
264396,21-30
155791,51-60
37630,11-20
238335,51-60
170411,31-40
285774,21-30
18648,21-30
256180,21-30
266285,11-20
156577,31-40
39808,21-30
214290,31-40
195025,21-30
225934,21-30
174888,21-30
227101,21-30
104015,11-20
12653,11-20
133355,11-20
184273,21-30
128943,21-30
94534,11-20
220514,51-60
257371,11-20
249393,11-20
253536,51-60
226613,21-30
237169,11-20
83780,31-40
302764,31-40
237530,21-30
235545,21-30
64536,31-40
220911,11-20
94675,31-40
115169,11-20
188107,31-40
250847,21-30
187918,21-30
299581,21-30
264685,51-60
220612,21-30
248362,21-30
245798,31-40
71283,11-20
125484,51-60
198601,11-20
47274,21-30
211719,11-20
193410,31-40
53655,11-20
6672,11-20
134181,11-20
169646,51-60
155950,21-30
244523,11-20
21547,21-30
189313,31-40
279138,21-30
262043,21-30
182560,51-60
189438,21-30
122301,11-20
193017,21-30
34445,21-30
227369,21-30
215654,21-30
227930,51-60
11917,21-30
32648,51-60
133277,21-30
245633,21-30
204030,21-30
38564,21-30
112783,21-30
239643,21-30
306239,21-30
180356,11-20
302427,21-30
75217,31-40
41643,51-60
5012,21-30
305888,21-30
228975,51-60
161913,11-20
45969,21-30
318132,21-30
47491,21-30
190742,51-60
86904,11-20
139161,21-30
273021,21-30
53533,21-30
43627,51-60
117625,21-30
308554,21-30
239951,21-30
304653,21-30
247576,11-20
216137,21-30
44034,11-20
263685,11-20
267666,51-60
246188,21-30
117137,21-30
162394,51-60
22899,51-60
37906,21-30
246728,21-30
288037,21-30
178910,21-30
8475,51-60
201832,11-20
29389,21-30
170124,21-30
88334,11-20
25939,51-60
248450,21-30
54174,11-20
231301,11-20
97777,11-20
86839,21-30
39494,11-20
199694,21-30
287402,51-60
135280,21-30
26073,21-30
77741,21-30
72475,51-60
156167,21-30
101507,21-30
278312,21-30
32933,11-20
90779,21-30
45630,21-30
17962,21-30
92016,21-30
51900,21-30
194840,51-60
75832,51-60
35598,21-30
158692,51-60
209986,21-30
16247,21-30
10680,21-30
153095,21-30
37458,21-30
312649,31-40
83665,21-30
148796,11-20
811,21-30
199921,21-30
301467,21-30
199418,21-30
303141,21-30
18777,21-30
29943,21-30
101490,11-20
251808,11-20
191999,21-30
280331,21-30
39245,11-20
161546,21-30
17471,51-60
160607,21-30
270802,21-30
305345,21-30
67532,21-30
177010,21-30
198104,21-30
28669,21-30
17558,11-20
309304,51-60
260019,11-20
298346,31-40
273016,51-60
201658,21-30
177691,11-20
30820,21-30
289326,11-20
176651,21-30
188995,11-20
27204,11-20
170442,21-30
247015,31-40
189021,21-30
99083,21-30
50203,21-30
216220,21-30
301628,51-60
281063,21-30
193977,11-20
289286,21-30
6938,21-30
202107,21-30
292878,21-30
39331,21-30
72240,11-20
123241,21-30
144592,51-60
87922,11-20
9043,31-40
180641,51-60
79887,21-30
290554,21-30
314677,51-60
69446,51-60
296728,21-30
312354,21-30
170103,21-30
197747,21-30
215549,31-40
117421,21-30
179994,21-30
298400,21-30
82189,11-20
282345,21-30
146707,11-20
234678,51-60
182918,11-20
134854,21-30
121814,51-60
264964,31-40
127249,51-60
160819,51-60
310978,21-30
176035,51-60
108278,21-30
75937,11-20
112933,51-60
79792,11-20
84701,31-40
133362,21-30
97996,21-30
171614,21-30
130778,21-30
281945,51-60
51227,21-30
223266,21-30
260777,11-20
191519,11-20
83,51-60
313701,21-30
263998,21-30
247254,11-20
114450,11-20
126010,21-30
194241,21-30
261054,11-20
314520,21-30
5809,21-30
316015,21-30
277511,51-60
219010,21-30
255340,31-40
37016,11-20
178242,11-20
275607,21-30
179765,21-30
91380,21-30
276058,51-60
68412,51-60
278610,21-30
124692,51-60
194095,21-30
244572,21-30
40577,21-30
90930,21-30
171516,21-30
274494,21-30
65583,31-40
312101,21-30
119312,51-60
156795,21-30
37672,11-20
151330,21-30
78368,11-20
44001,21-30
60816,51-60
302385,21-30
60715,21-30
177215,51-60
221647,21-30
200773,21-30
87541,21-30
130702,21-30
92526,11-20
163420,11-20
204871,21-30
53012,21-30
130446,21-30
195350,21-30
61940,21-30
176268,21-30
92081,21-30
267008,11-20
3476,21-30
34596,51-60
74392,21-30
166411,11-20
294099,21-30
45599,21-30
270064,21-30
146307,51-60
169465,31-40
87465,51-60
125441,11-20
143542,21-30
276570,51-60
50623,31-40
182301,51-60
166940,21-30
146520,31-40
47684,51-60
213049,51-60
283784,21-30
129851,21-30
53398,51-60
129864,21-30
42228,21-30
67157,11-20
266140,51-60
213078,21-30
50149,51-60
299886,11-20
231522,21-30
290265,51-60
98970,11-20
56732,11-20
292174,51-60
35971,21-30
109868,21-30
174085,21-30
307647,21-30
269399,31-40
88284,21-30
282210,21-30
268713,51-60
149308,21-30
235792,21-30
51982,21-30
184659,11-20
190661,21-30
239344,21-30
150019,51-60
63410,11-20
46105,21-30
233388,31-40
153034,21-30
314454,21-30
24713,11-20
12775,21-30
317281,51-60
227810,11-20
93468,51-60
63762,51-60
64626,21-30
113260,21-30
228967,21-30
262453,21-30
294882,21-30
108609,21-30
311275,21-30
289846,21-30
115937,11-20
316396,21-30
229605,11-20
116921,11-20
206077,11-20
82845,21-30
43900,21-30
171091,21-30
316914,21-30
182971,21-30
266868,21-30
27528,21-30
122514,21-30
181415,21-30
136806,51-60
128207,21-30
215909,21-30
315572,31-40
305852,51-60
14410,21-30
245964,51-60
827,51-60
148406,51-60
298515,21-30
282574,21-30
73388,21-30
183011,21-30
313625,51-60
270432,21-30
246839,21-30
84322,51-60
233105,21-30
187841,21-30
25510,11-20
230491,21-30
202662,51-60
65908,21-30
245228,21-30
194132,21-30
114301,31-40
31861,11-20
44724,11-20
44894,51-60
2589,21-30
174549,21-30
304872,31-40
9556,51-60
122183,21-30
299342,31-40
12881,21-30
175005,21-30
161661,51-60
62902,21-30
293843,21-30
1095,51-60
208678,51-60
237449,51-60
38467,21-30
315095,21-30
146931,11-20
147551,21-30
238839,21-30
307576,21-30
258522,31-40
230426,31-40
259962,21-30
57339,21-30
123069,11-20
7796,21-30
177956,11-20
310524,21-30
242911,11-20
16497,11-20
135455,21-30
36059,51-60
291822,21-30
237590,21-30
164555,21-30
112070,21-30
136642,21-30
58071,21-30
301592,21-30
95800,21-30
281040,21-30
69702,11-20
222737,21-30
26741,11-20
14277,51-60
18131,11-20
245997,31-40
307650,21-30
40181,11-20
258299,11-20
107557,21-30
53200,21-30
282264,31-40
237769,51-60
276821,11-20
152111,31-40
151598,21-30
151061,21-30
155714,21-30
184771,31-40
119440,21-30
263264,21-30
260906,21-30
271261,21-30
14956,31-40
32322,21-30
185155,11-20
78476,51-60
41859,11-20
34346,21-30
39635,21-30
14468,11-20
3534,11-20
197366,51-60
209012,21-30
200120,51-60
229613,21-30
77383,11-20
262687,21-30
122673,51-60
118253,11-20
239759,51-60
291837,21-30
163211,21-30
234048,21-30
266514,51-60
135896,51-60
203712,21-30
138441,31-40
26684,11-20
248122,31-40
87971,21-30
127958,21-30
270227,21-30
255476,21-30
184678,51-60
122590,21-30
221474,51-60
257324,21-30
300502,21-30
129998,21-30
256168,21-30
119413,51-60
277246,21-30
188448,31-40
169338,21-30
145097,21-30
16868,11-20
82133,21-30
146880,21-30
217185,21-30
121796,11-20
286106,11-20
152623,21-30
260947,21-30
32855,21-30
91563,21-30
225542,11-20
230641,21-30
197392,21-30
214377,21-30
236142,21-30
279113,21-30
244272,21-30
23398,21-30
134906,21-30
197249,11-20
212800,31-40
275835,21-30
269911,51-60
77104,51-60
49029,21-30
294235,21-30
295581,11-20
240896,21-30
205127,51-60
78131,21-30
201287,11-20
191900,51-60
49822,21-30
57384,21-30
158229,11-20
20750,21-30
122462,11-20
311015,21-30
133481,21-30
30951,31-40
6486,21-30
223001,21-30
279521,21-30
187455,11-20
81275,21-30
195149,21-30
233012,21-30
189306,11-20
185193,21-30
306496,21-30
99066,21-30
68438,21-30
305517,21-30
124386,11-20
107668,51-60
219685,21-30
248363,21-30
306979,51-60
316046,11-20
183683,21-30
135263,11-20
11674,21-30
178298,21-30
230625,21-30
184031,51-60
231625,21-30
18137,21-30
56042,21-30
49607,21-30
193764,21-30
183889,31-40
271036,31-40
268062,21-30
28808,21-30
19570,21-30
225182,21-30
9636,21-30
262337,51-60
148680,21-30
292464,11-20
521,21-30
55301,21-30
275063,51-60
173399,51-60
297502,21-30
278604,21-30
279434,21-30
2221,21-30
161866,21-30
56191,11-20
189920,21-30
311590,51-60
23559,21-30
52345,11-20
160286,11-20
13041,21-30
248130,51-60
162809,21-30
135939,21-30
186907,21-30
292918,21-30
311555,21-30
227472,21-30
227762,11-20
264010,21-30
161730,51-60
81732,21-30
23732,11-20
310776,31-40
258036,21-30
267918,31-40
49229,21-30
48133,11-20
12475,21-30
307811,11-20
215920,31-40
8495,11-20
230751,21-30
108908,21-30
62454,11-20
261555,51-60
188053,31-40
116919,21-30
14149,51-60
25843,21-30
242441,21-30
169764,21-30
30518,21-30
204418,21-30
66561,21-30
305662,21-30
249632,21-30
53736,21-30
119535,21-30
220936,21-30
219134,21-30
62114,21-30
139592,21-30
185745,11-20
241048,51-60
307624,21-30
187611,51-60
190799,21-30
199574,21-30
188387,21-30
19751,11-20
181516,21-30
109418,11-20
267946,51-60
95169,21-30
251888,11-20
54332,11-20
198694,11-20
317773,11-20
112352,21-30
283242,21-30
233179,21-30
129079,51-60
24739,21-30
206172,21-30
7707,11-20
6090,11-20
61082,51-60
241643,51-60
66115,21-30
112323,51-60
173260,21-30
261086,21-30
283190,21-30
144277,21-30
99420,21-30
209168,11-20
160745,21-30
255013,21-30
233170,21-30
190166,21-30
93205,51-60
252652,21-30
315833,21-30
120577,11-20
217187,21-30
306965,21-30
222160,51-60
262745,31-40
44689,21-30
69824,21-30
155473,51-60
207172,51-60
169507,21-30
53573,21-30
129918,11-20
124607,51-60
8242,21-30
70296,11-20
202615,51-60
288206,51-60
67436,21-30
242019,21-30
298528,21-30
23218,51-60
213318,11-20
28912,21-30
204044,31-40
51275,51-60
162352,21-30
138782,31-40
45878,11-20
28155,11-20
91861,11-20
277028,21-30
144545,21-30
232870,21-30
253520,31-40
100652,21-30
197145,21-30
214735,11-20
135504,11-20
106031,31-40
66728,31-40
136174,51-60
293037,21-30
90464,21-30
39581,11-20
43876,21-30
270607,51-60
211814,11-20
267706,11-20
216883,11-20
155249,21-30
65928,21-30
20954,21-30
153000,21-30
206762,11-20
82747,21-30
70916,21-30
223691,51-60
156435,21-30
224261,21-30
86841,21-30
92133,51-60
254473,21-30
290935,11-20
84528,21-30
28263,11-20
92837,11-20
15965,51-60
265415,21-30
259137,11-20
240090,21-30
113967,21-30
290149,51-60
171869,51-60
58272,11-20
229068,21-30
96251,21-30
288480,21-30
246367,11-20
314402,21-30
207575,51-60
155653,21-30
270509,11-20
49772,51-60
9155,21-30
256107,21-30
249569,21-30
105705,51-60
204512,11-20
4854,21-30
284283,21-30
39671,21-30
49220,21-30
130157,51-60
188853,21-30
263963,21-30
229819,11-20
237066,21-30
4769,51-60
210407,51-60
300810,51-60
207867,31-40
295214,21-30
78436,51-60
142744,11-20
96091,21-30
78793,21-30
231881,21-30
157573,21-30
262433,21-30
183636,21-30
229005,21-30
225200,51-60
147693,51-60
191253,11-20
38981,51-60
59940,21-30
311880,21-30
157151,21-30
113857,11-20
62854,21-30
149210,21-30
37560,21-30
39806,11-20
88159,21-30
87443,21-30
221536,21-30
273879,21-30
191105,21-30
295126,51-60
169451,21-30
261161,31-40
53134,51-60
252039,21-30
254605,51-60
72592,21-30
42448,21-30
254354,11-20
316753,21-30
196729,21-30
178536,51-60
156306,11-20
38901,21-30
209654,11-20
285811,21-30
11914,51-60
49219,21-30
53639,21-30
86375,21-30
195629,21-30
59986,21-30
279701,31-40
60613,21-30
6504,21-30
31923,51-60
260426,51-60
128726,51-60
58838,51-60
55781,51-60
307390,21-30
309165,51-60
201,21-30
186797,21-30
208558,21-30
120624,51-60
254241,51-60
122670,21-30
305902,21-30
269330,21-30
182496,11-20
170308,51-60
51405,21-30
95841,21-30
26698,21-30
33900,21-30
77411,11-20
187049,21-30
135197,21-30
135967,11-20
216277,21-30
241894,11-20
298958,21-30
73842,11-20
4504,51-60
221778,21-30
72184,21-30
292579,21-30
136295,51-60
170426,11-20
36512,11-20
56716,11-20
256688,21-30
248956,21-30
60302,21-30
30926,11-20
137407,21-30
53100,11-20
76328,21-30
119660,21-30
129697,51-60
186062,21-30
263079,51-60
267359,21-30
26080,21-30
41944,51-60
73363,21-30
229768,21-30
50769,21-30
7256,31-40
50981,51-60
42081,11-20
210321,31-40
278030,21-30
165081,21-30
106728,31-40
174244,21-30
276888,11-20
173699,21-30
250372,21-30
213998,21-30
60307,21-30
65592,11-20
42323,21-30
37429,51-60
188477,21-30
228386,51-60
313878,21-30
94548,21-30
59536,21-30
298254,21-30
42961,21-30
232216,51-60
306920,31-40
119509,21-30
185139,21-30
130400,31-40
90170,51-60
192324,11-20
112717,21-30
57,21-30
191018,31-40
83997,21-30
112244,21-30
232280,11-20
118825,51-60
293259,11-20
220818,51-60
3083,21-30
200705,11-20
211440,21-30
298356,21-30
62803,21-30
213931,11-20
51480,21-30
95203,21-30
144484,21-30
202719,21-30
142269,51-60
56114,51-60
14187,21-30
159358,21-30
115660,21-30
41830,21-30
156325,21-30
302405,21-30
284528,11-20
130578,11-20
310836,21-30
36881,21-30
184968,21-30
145476,21-30
204300,51-60
155605,21-30
316198,51-60
33747,21-30
96599,51-60
230786,21-30
162288,11-20
295204,21-30
68792,21-30
117590,21-30
208997,31-40
156799,31-40
248669,21-30
166837,51-60
302054,51-60
267096,21-30
133000,21-30
218118,51-60
139351,21-30
151132,51-60
141510,21-30
212550,21-30
187658,21-30
70115,51-60
263803,31-40
151121,51-60
48211,51-60
171254,21-30
20055,51-60
183201,21-30
218763,21-30
68477,21-30
316529,11-20
128051,31-40
190652,21-30
218457,21-30
130629,21-30
197816,21-30
99421,31-40
101855,51-60
177149,51-60
81872,21-30
184714,51-60
243746,11-20
89064,11-20
314976,21-30
121559,21-30
99571,11-20
278004,21-30
70790,51-60
58501,21-30
45462,21-30
119552,21-30
266735,21-30
47679,11-20
152712,51-60
72434,21-30
233839,21-30
308771,21-30
170802,21-30
72226,51-60
32092,21-30
252870,21-30
278358,21-30
274638,21-30
80344,11-20
112673,21-30
169855,21-30
258172,51-60
174662,21-30
191830,21-30
254824,21-30
238693,21-30
305494,11-20
266088,11-20
194097,51-60
14353,21-30
60578,51-60
152449,21-30
82791,51-60
15651,21-30
235392,21-30
211555,21-30
28560,51-60
86732,21-30
84583,21-30
108275,21-30
138088,21-30
145055,51-60
50539,51-60
308107,21-30
93810,21-30
287851,21-30
45641,51-60
133801,21-30
290081,21-30
258665,21-30
101748,21-30
115673,11-20
161475,21-30
272046,21-30
287702,21-30
64732,21-30
126019,11-20
51501,11-20
36214,11-20
278856,21-30
154803,11-20
104471,31-40
316572,11-20
274860,51-60
64769,21-30
71263,21-30
259100,21-30
305453,21-30
18285,51-60
270164,21-30
316459,21-30
310898,21-30
186568,51-60
116406,51-60
223300,11-20
293286,11-20
269263,11-20
193141,21-30
51610,21-30
188228,21-30
198880,21-30
77221,11-20
184385,11-20
159033,21-30
66307,21-30
74585,21-30
196959,11-20
31513,51-60
182859,21-30
6993,21-30
158667,21-30
34700,11-20
156372,21-30
127584,21-30
46811,51-60
226274,11-20
117641,21-30
24274,51-60
226053,51-60
151302,21-30
135286,21-30
10060,51-60
63853,51-60
217817,11-20
188372,51-60
217597,21-30
187183,21-30
273895,51-60
35344,21-30
109706,21-30
265402,51-60
34504,51-60
216355,21-30
314518,21-30
14480,21-30
64033,11-20
89961,51-60
48368,31-40
4682,21-30
287386,31-40
137350,21-30
186622,21-30
288402,21-30
297427,21-30
84286,11-20
9035,51-60
256827,21-30
176980,51-60
2496,21-30
205252,21-30
246285,51-60
55791,31-40
298581,51-60
265842,21-30
265213,51-60
80253,21-30
230153,21-30
283981,21-30
134983,21-30
270482,21-30
306576,21-30
96346,11-20
113423,31-40
159568,11-20
38154,51-60
58924,11-20
268539,11-20
60572,51-60
117514,21-30
175298,51-60
306888,21-30
242791,51-60
285458,21-30
238310,21-30
178757,51-60
281029,21-30
76148,21-30
84116,11-20
306719,21-30
171791,21-30
142071,31-40
184406,21-30
172578,11-20
122212,51-60
51108,11-20
74792,11-20
122108,11-20
80387,21-30
229272,11-20
242592,21-30
96650,11-20
100137,51-60
174579,11-20
171246,11-20
226061,51-60
8042,11-20
155633,21-30
217265,11-20
291584,51-60
20760,21-30
215804,11-20
261490,31-40
284724,11-20
248977,31-40
166256,21-30
136495,21-30
132596,11-20
117210,11-20
49603,21-30
153138,11-20
304452,31-40
185325,21-30
282971,51-60
152223,21-30
74386,21-30
967,21-30
16030,11-20
305103,21-30
78529,51-60
311484,11-20
137008,11-20
246749,11-20
251261,21-30
99116,11-20
316425,21-30
176031,11-20
279856,21-30
218007,11-20
299883,11-20
82353,21-30
62608,21-30
100498,51-60
2034,11-20
232515,21-30
256593,11-20
116516,21-30
285043,21-30
197396,11-20
759,51-60
34313,21-30
303922,11-20
60150,51-60
122178,21-30
149040,21-30
91806,21-30
232190,51-60
238309,21-30
157497,51-60
289135,11-20
259074,11-20
178943,21-30
112618,21-30
286791,11-20
39427,21-30
67612,21-30
217027,11-20
75696,21-30
8716,21-30
249960,11-20
288788,21-30
53351,21-30
221424,11-20
265346,51-60
305056,11-20
132575,21-30
7595,51-60
14199,51-60
9850,11-20
214146,31-40
89742,21-30
289009,21-30
266143,51-60
135297,21-30
214475,51-60
178472,11-20
54085,21-30
246853,21-30
312381,21-30
305254,21-30
38050,21-30
145756,11-20
167372,21-30
41197,21-30
141688,21-30
127702,51-60
59608,11-20
291036,31-40
254119,31-40
298142,51-60
160221,31-40
179610,51-60
