id,days
138322,21-30
134907,11-20
8447,11-20
101866,21-30
290775,21-30
196178,21-30
159871,11-20
316893,21-30
231545,21-30
302793,11-20
186096,21-30
66888,21-30
230444,21-30
10474,21-30
142542,21-30
120524,11-20
280197,21-30
137187,11-20
167947,21-30
119360,21-30
125975,21-30
236542,21-30
278750,21-30
261340,21-30
281196,21-30
100249,11-20
10730,21-30
300186,21-30
106825,11-20
271447,21-30
84990,21-30
104088,21-30
249637,21-30
251904,11-20
60101,21-30
214409,11-20
145997,11-20
119134,21-30
65245,21-30
283719,21-30
66260,21-30
301057,21-30
51344,21-30
81008,21-30
314712,21-30
279187,21-30
293318,11-20
144955,21-30
5859,21-30
224052,21-30
260232,21-30
131688,21-30
124677,11-20
183974,21-30
161137,21-30
196308,11-20
164508,21-30
194156,21-30
29349,11-20
258456,21-30
310865,21-30
133897,11-20
96433,21-30
101848,11-20
113025,21-30
190426,11-20
147689,11-20
66182,11-20
207017,21-30
136931,21-30
538,21-30
205674,11-20
93062,11-20
126349,21-30
295158,11-20
97128,21-30
182640,11-20
212404,21-30
175359,21-30
165389,21-30
94533,21-30
164620,21-30
230823,21-30
226541,21-30
10963,21-30
25784,21-30
54338,21-30
221110,21-30
183888,11-20
265291,11-20
73154,21-30
202308,21-30
281796,21-30
242728,21-30
97761,21-30
267697,21-30
8359,21-30
190807,21-30
139141,21-30
157963,21-30
217872,21-30
115930,21-30
16280,21-30
41847,11-20
201825,21-30
139770,21-30
55757,21-30
138691,21-30
190876,21-30
302662,11-20
187451,21-30
294398,11-20
190795,21-30
142288,21-30
51105,11-20
132582,21-30
39500,21-30
42058,21-30
60357,11-20
177260,21-30
4452,11-20
268753,11-20
316941,21-30
87963,21-30
37421,21-30
297997,11-20
31282,21-30
280357,21-30
217756,11-20
65694,21-30
11145,11-20
135319,11-20
8229,21-30
265554,21-30
139984,21-30
110632,11-20
6615,11-20
92117,21-30
103785,21-30
299327,21-30
312207,11-20
47442,21-30
95757,11-20
236898,21-30
102508,21-30
203678,21-30
75085,21-30
244608,21-30
300324,11-20
188331,21-30
187264,11-20
188663,21-30
170195,11-20
190093,21-30
230960,21-30
202986,21-30
193588,21-30
183276,21-30
168990,21-30
36423,11-20
15059,21-30
79052,21-30
82174,21-30
190569,21-30
252014,21-30
42315,11-20
32924,21-30
23309,21-30
149336,11-20
90054,11-20
228883,11-20
87810,21-30
286353,21-30
194649,11-20
248838,21-30
263948,21-30
287502,21-30
96570,11-20
273013,21-30
187394,11-20
138187,11-20
11532,21-30
265416,11-20
42994,11-20
47662,11-20
145685,11-20
273658,21-30
18751,11-20
190511,21-30
228222,11-20
311838,21-30
295201,21-30
248241,11-20
221529,21-30
164971,11-20
32279,21-30
274300,21-30
292090,21-30
45679,11-20
310150,21-30
263625,21-30
149892,11-20
271573,21-30
266494,21-30
279159,21-30
193046,21-30
249044,11-20
71495,11-20
277419,21-30
58902,11-20
303294,21-30
5000,11-20
173763,21-30
78355,21-30
263005,21-30
5861,21-30
166575,21-30
109439,21-30
172298,21-30
239605,11-20
152339,21-30
38888,11-20
100212,21-30
45551,21-30
106343,11-20
232016,21-30
269060,21-30
75506,21-30
102329,11-20
175032,21-30
300580,21-30
2675,11-20
229612,11-20
280082,21-30
118136,21-30
36370,21-30
2937,21-30
310010,11-20
62370,21-30
138034,11-20
270230,21-30
91581,21-30
141031,11-20
307015,11-20
190540,21-30
6619,21-30
248994,11-20
128347,21-30
118402,21-30
48942,21-30
88367,11-20
19813,21-30
19784,21-30
72619,11-20
168476,21-30
175143,21-30
23644,21-30
87115,21-30
220236,11-20
101940,21-30
282625,21-30
34629,21-30
202114,11-20
292745,21-30
167136,21-30
147531,21-30
124840,11-20
219353,11-20
21983,11-20
133060,21-30
25709,21-30
164195,11-20
222998,21-30
306401,11-20
55668,11-20
311540,21-30
75698,21-30
185234,21-30
214455,11-20
316918,11-20
264396,11-20
155791,11-20
37630,21-30
238335,21-30
170411,21-30
285774,21-30
18648,21-30
256180,21-30
266285,21-30
156577,21-30
39808,21-30
214290,21-30
195025,11-20
225934,21-30
174888,11-20
227101,11-20
104015,21-30
12653,21-30
133355,21-30
184273,11-20
128943,11-20
94534,21-30
220514,21-30
257371,21-30
249393,11-20
253536,21-30
226613,21-30
237169,21-30
83780,21-30
302764,21-30
237530,21-30
235545,21-30
64536,11-20
220911,21-30
94675,21-30
115169,11-20
188107,21-30
250847,21-30
187918,21-30
299581,21-30
264685,21-30
220612,11-20
248362,21-30
245798,21-30
71283,11-20
125484,11-20
198601,11-20
47274,11-20
211719,11-20
193410,11-20
53655,11-20
6672,11-20
134181,21-30
169646,21-30
155950,21-30
244523,11-20
21547,21-30
189313,21-30
279138,21-30
262043,11-20
182560,11-20
189438,21-30
122301,21-30
193017,21-30
34445,11-20
227369,21-30
215654,11-20
227930,21-30
11917,11-20
32648,21-30
133277,11-20
245633,11-20
204030,21-30
38564,21-30
112783,21-30
239643,21-30
306239,11-20
180356,11-20
302427,11-20
75217,21-30
41643,21-30
5012,21-30
305888,21-30
228975,11-20
161913,21-30
45969,11-20
318132,11-20
47491,11-20
190742,21-30
86904,21-30
139161,11-20
273021,21-30
53533,21-30
43627,21-30
117625,21-30
308554,21-30
239951,11-20
304653,21-30
247576,21-30
216137,21-30
44034,21-30
263685,11-20
267666,11-20
246188,21-30
117137,21-30
162394,21-30
22899,11-20
37906,21-30
246728,21-30
288037,21-30
178910,11-20
8475,11-20
201832,11-20
29389,21-30
170124,11-20
88334,21-30
25939,11-20
248450,11-20
54174,21-30
231301,11-20
97777,21-30
86839,21-30
39494,21-30
199694,11-20
287402,11-20
135280,11-20
26073,21-30
77741,21-30
72475,21-30
156167,21-30
101507,21-30
278312,21-30
32933,21-30
90779,21-30
45630,11-20
17962,11-20
92016,21-30
51900,11-20
194840,21-30
75832,21-30
35598,21-30
158692,11-20
209986,21-30
16247,21-30
10680,11-20
153095,21-30
37458,21-30
312649,11-20
83665,21-30
148796,21-30
811,21-30
199921,21-30
301467,21-30
199418,21-30
303141,21-30
18777,21-30
29943,21-30
101490,21-30
251808,21-30
191999,11-20
280331,21-30
39245,11-20
161546,21-30
17471,11-20
160607,21-30
270802,21-30
305345,11-20
67532,21-30
177010,21-30
198104,21-30
28669,21-30
17558,21-30
309304,11-20
260019,21-30
298346,21-30
273016,21-30
201658,11-20
177691,21-30
30820,11-20
289326,11-20
176651,21-30
188995,21-30
27204,11-20
170442,21-30
247015,11-20
189021,11-20
99083,21-30
50203,21-30
216220,11-20
301628,11-20
281063,21-30
193977,21-30
289286,11-20
6938,11-20
202107,21-30
292878,11-20
39331,21-30
72240,11-20
123241,21-30
144592,11-20
87922,21-30
9043,21-30
180641,11-20
79887,21-30
290554,21-30
314677,11-20
69446,21-30
296728,11-20
312354,21-30
170103,21-30
197747,21-30
215549,11-20
117421,21-30
179994,21-30
298400,11-20
82189,21-30
282345,11-20
146707,11-20
234678,21-30
182918,11-20
134854,11-20
121814,11-20
264964,21-30
127249,21-30
160819,11-20
310978,21-30
176035,21-30
108278,21-30
75937,21-30
112933,11-20
79792,21-30
84701,21-30
133362,21-30
97996,21-30
171614,11-20
130778,11-20
281945,11-20
51227,11-20
223266,21-30
260777,21-30
191519,21-30
83,11-20
313701,21-30
263998,21-30
247254,11-20
114450,21-30
126010,21-30
194241,21-30
261054,21-30
314520,11-20
5809,21-30
316015,21-30
277511,11-20
219010,11-20
255340,21-30
37016,11-20
178242,21-30
275607,11-20
179765,21-30
91380,21-30
276058,11-20
68412,21-30
278610,11-20
124692,21-30
194095,11-20
244572,11-20
40577,21-30
90930,21-30
171516,21-30
274494,21-30
65583,21-30
312101,21-30
119312,11-20
156795,21-30
37672,21-30
151330,11-20
78368,11-20
44001,21-30
60816,21-30
302385,21-30
60715,11-20
177215,21-30
221647,21-30
200773,21-30
87541,21-30
130702,21-30
92526,21-30
163420,11-20
204871,21-30
53012,11-20
130446,21-30
195350,21-30
61940,21-30
176268,11-20
92081,11-20
267008,11-20
3476,11-20
34596,11-20
74392,11-20
166411,21-30
294099,11-20
45599,21-30
270064,21-30
146307,11-20
169465,11-20
87465,11-20
125441,21-30
143542,11-20
276570,21-30
50623,11-20
182301,21-30
166940,21-30
146520,21-30
47684,21-30
213049,11-20
283784,11-20
129851,21-30
53398,21-30
129864,21-30
42228,11-20
67157,11-20
266140,11-20
213078,21-30
50149,21-30
299886,21-30
231522,21-30
290265,21-30
98970,21-30
56732,11-20
292174,11-20
35971,11-20
109868,21-30
174085,11-20
307647,21-30
269399,21-30
88284,21-30
282210,21-30
268713,21-30
149308,21-30
235792,11-20
51982,21-30
184659,21-30
190661,11-20
239344,21-30
150019,11-20
63410,21-30
46105,11-20
233388,21-30
153034,11-20
314454,11-20
24713,21-30
12775,11-20
317281,21-30
227810,21-30
93468,11-20
63762,11-20
64626,11-20
113260,11-20
228967,21-30
262453,21-30
294882,21-30
108609,21-30
311275,21-30
289846,11-20
115937,21-30
316396,21-30
229605,21-30
116921,11-20
206077,11-20
82845,21-30
43900,21-30
171091,11-20
316914,11-20
182971,11-20
266868,21-30
27528,11-20
122514,21-30
181415,21-30
136806,21-30
128207,11-20
215909,11-20
315572,21-30
305852,21-30
14410,21-30
245964,11-20
827,21-30
148406,21-30
298515,21-30
282574,21-30
73388,11-20
183011,21-30
313625,11-20
270432,21-30
246839,21-30
84322,11-20
233105,21-30
187841,11-20
25510,21-30
230491,21-30
202662,21-30
65908,11-20
245228,21-30
194132,21-30
114301,21-30
31861,11-20
44724,11-20
44894,21-30
2589,21-30
174549,21-30
304872,21-30
9556,11-20
122183,11-20
299342,21-30
12881,21-30
175005,21-30
161661,11-20
62902,21-30
293843,11-20
1095,11-20
208678,11-20
237449,11-20
38467,11-20
315095,21-30
146931,21-30
147551,11-20
238839,21-30
307576,11-20
258522,21-30
230426,21-30
259962,21-30
57339,21-30
123069,21-30
7796,21-30
177956,21-30
310524,21-30
242911,11-20
16497,11-20
135455,11-20
36059,11-20
291822,21-30
237590,21-30
164555,11-20
112070,21-30
136642,11-20
58071,21-30
301592,21-30
95800,11-20
281040,21-30
69702,21-30
222737,11-20
26741,21-30
14277,11-20
18131,11-20
245997,21-30
307650,21-30
40181,11-20
258299,11-20
107557,11-20
53200,21-30
282264,11-20
237769,11-20
276821,11-20
152111,21-30
151598,21-30
151061,11-20
155714,21-30
184771,21-30
119440,11-20
263264,21-30
260906,21-30
271261,21-30
14956,21-30
32322,11-20
185155,21-30
78476,21-30
41859,11-20
34346,21-30
39635,21-30
14468,21-30
3534,21-30
197366,21-30
209012,21-30
200120,21-30
229613,11-20
77383,11-20
262687,21-30
122673,21-30
118253,21-30
239759,11-20
291837,11-20
163211,21-30
234048,21-30
266514,11-20
135896,21-30
203712,21-30
138441,21-30
26684,11-20
248122,21-30
87971,21-30
127958,21-30
270227,21-30
255476,21-30
184678,11-20
122590,21-30
221474,21-30
257324,21-30
300502,21-30
129998,11-20
256168,21-30
119413,11-20
277246,11-20
188448,21-30
169338,11-20
145097,11-20
16868,11-20
82133,21-30
146880,21-30
217185,11-20
121796,21-30
286106,21-30
152623,21-30
260947,11-20
32855,11-20
91563,11-20
225542,11-20
230641,21-30
197392,11-20
214377,21-30
236142,21-30
279113,21-30
244272,21-30
23398,21-30
134906,21-30
197249,11-20
212800,11-20
275835,21-30
269911,21-30
77104,21-30
49029,21-30
294235,11-20
295581,21-30
240896,21-30
205127,21-30
78131,21-30
201287,11-20
191900,11-20
49822,21-30
57384,21-30
158229,21-30
20750,11-20
122462,11-20
311015,21-30
133481,11-20
30951,11-20
6486,21-30
223001,21-30
279521,11-20
187455,21-30
81275,21-30
195149,11-20
233012,11-20
189306,21-30
185193,11-20
306496,21-30
99066,21-30
68438,21-30
305517,21-30
124386,21-30
107668,21-30
219685,21-30
248363,21-30
306979,21-30
316046,21-30
183683,21-30
135263,21-30
11674,11-20
178298,21-30
230625,21-30
184031,21-30
231625,11-20
18137,21-30
56042,11-20
49607,21-30
193764,11-20
183889,11-20
271036,21-30
268062,21-30
28808,21-30
19570,11-20
225182,21-30
9636,21-30
262337,21-30
148680,11-20
292464,21-30
521,21-30
55301,21-30
275063,11-20
173399,11-20
297502,21-30
278604,21-30
279434,21-30
2221,21-30
161866,21-30
56191,21-30
189920,21-30
311590,11-20
23559,11-20
52345,21-30
160286,11-20
13041,21-30
248130,11-20
162809,11-20
135939,11-20
186907,21-30
292918,21-30
311555,21-30
227472,11-20
227762,21-30
264010,21-30
161730,11-20
81732,21-30
23732,21-30
310776,21-30
258036,11-20
267918,21-30
49229,11-20
48133,11-20
12475,11-20
307811,21-30
215920,11-20
8495,11-20
230751,21-30
108908,11-20
62454,21-30
261555,21-30
188053,21-30
116919,11-20
14149,21-30
25843,11-20
242441,21-30
169764,21-30
30518,21-30
204418,21-30
66561,21-30
305662,21-30
249632,21-30
53736,11-20
119535,21-30
220936,21-30
219134,11-20
62114,11-20
139592,11-20
185745,21-30
241048,11-20
307624,21-30
187611,11-20
190799,21-30
199574,21-30
188387,21-30
19751,21-30
181516,21-30
109418,21-30
267946,11-20
95169,21-30
251888,21-30
54332,11-20
198694,11-20
317773,21-30
112352,21-30
283242,11-20
233179,21-30
129079,11-20
24739,21-30
206172,11-20
7707,11-20
6090,21-30
61082,11-20
241643,21-30
66115,11-20
112323,11-20
173260,21-30
261086,21-30
283190,11-20
144277,21-30
99420,21-30
209168,11-20
160745,21-30
255013,21-30
233170,21-30
190166,21-30
93205,21-30
252652,21-30
315833,21-30
120577,21-30
217187,21-30
306965,11-20
222160,11-20
262745,21-30
44689,21-30
69824,11-20
155473,21-30
207172,11-20
169507,21-30
53573,21-30
129918,21-30
124607,11-20
8242,21-30
70296,21-30
202615,11-20
288206,21-30
67436,21-30
242019,11-20
298528,21-30
23218,11-20
213318,21-30
28912,21-30
204044,11-20
51275,11-20
162352,21-30
138782,11-20
45878,21-30
28155,21-30
91861,21-30
277028,21-30
144545,11-20
232870,21-30
253520,11-20
100652,11-20
197145,21-30
214735,21-30
135504,11-20
106031,21-30
66728,21-30
136174,11-20
293037,11-20
90464,21-30
39581,21-30
43876,11-20
270607,21-30
211814,21-30
267706,21-30
216883,21-30
155249,21-30
65928,21-30
20954,11-20
153000,11-20
206762,21-30
82747,21-30
70916,21-30
223691,21-30
156435,21-30
224261,21-30
86841,21-30
92133,11-20
254473,21-30
290935,11-20
84528,21-30
28263,21-30
92837,21-30
15965,11-20
265415,11-20
259137,21-30
240090,21-30
113967,21-30
290149,11-20
171869,11-20
58272,21-30
229068,21-30
96251,11-20
288480,21-30
246367,11-20
314402,11-20
207575,11-20
155653,11-20
270509,21-30
49772,21-30
9155,11-20
256107,21-30
249569,21-30
105705,21-30
204512,21-30
4854,21-30
284283,21-30
39671,11-20
49220,11-20
130157,11-20
188853,11-20
263963,21-30
229819,11-20
237066,11-20
4769,21-30
210407,11-20
300810,11-20
207867,11-20
295214,21-30
78436,11-20
142744,11-20
96091,21-30
78793,21-30
231881,21-30
157573,21-30
262433,11-20
183636,21-30
229005,21-30
225200,21-30
147693,21-30
191253,21-30
38981,11-20
59940,21-30
311880,21-30
157151,21-30
113857,11-20
62854,21-30
149210,11-20
37560,21-30
39806,21-30
88159,11-20
87443,21-30
221536,11-20
273879,11-20
191105,21-30
295126,21-30
169451,11-20
261161,21-30
53134,21-30
252039,21-30
254605,11-20
72592,11-20
42448,11-20
254354,11-20
316753,21-30
196729,21-30
178536,11-20
156306,21-30
38901,21-30
209654,21-30
285811,11-20
11914,21-30
49219,11-20
53639,21-30
86375,11-20
195629,21-30
59986,21-30
279701,21-30
60613,11-20
6504,11-20
31923,21-30
260426,21-30
128726,11-20
58838,11-20
55781,11-20
307390,11-20
309165,11-20
201,21-30
186797,11-20
208558,21-30
120624,21-30
254241,21-30
122670,21-30
305902,21-30
269330,21-30
182496,21-30
170308,21-30
51405,21-30
95841,11-20
26698,21-30
33900,21-30
77411,21-30
187049,21-30
135197,21-30
135967,11-20
216277,21-30
241894,11-20
298958,21-30
73842,21-30
4504,21-30
221778,21-30
72184,21-30
292579,21-30
136295,21-30
170426,21-30
36512,21-30
56716,21-30
256688,21-30
248956,21-30
60302,21-30
30926,21-30
137407,11-20
53100,21-30
76328,11-20
119660,21-30
129697,21-30
186062,21-30
263079,11-20
267359,21-30
26080,21-30
41944,11-20
73363,21-30
229768,11-20
50769,21-30
7256,21-30
50981,11-20
42081,21-30
210321,11-20
278030,21-30
165081,21-30
106728,21-30
174244,11-20
276888,21-30
173699,21-30
250372,11-20
213998,21-30
60307,11-20
65592,21-30
42323,11-20
37429,11-20
188477,21-30
228386,21-30
313878,21-30
94548,11-20
59536,11-20
298254,21-30
42961,11-20
232216,11-20
306920,21-30
119509,21-30
185139,21-30
130400,21-30
90170,21-30
192324,21-30
112717,11-20
57,21-30
191018,21-30
83997,21-30
112244,21-30
232280,21-30
118825,11-20
293259,21-30
220818,11-20
3083,21-30
200705,11-20
211440,11-20
298356,21-30
62803,11-20
213931,11-20
51480,11-20
95203,21-30
144484,21-30
202719,21-30
142269,11-20
56114,11-20
14187,21-30
159358,21-30
115660,11-20
41830,21-30
156325,21-30
302405,21-30
284528,21-30
130578,21-30
310836,21-30
36881,21-30
184968,21-30
145476,21-30
204300,11-20
155605,21-30
316198,11-20
33747,21-30
96599,21-30
230786,21-30
162288,21-30
295204,11-20
68792,21-30
117590,11-20
208997,11-20
156799,21-30
248669,21-30
166837,21-30
302054,21-30
267096,21-30
133000,11-20
218118,11-20
139351,11-20
151132,11-20
141510,21-30
212550,21-30
187658,11-20
70115,21-30
263803,21-30
151121,11-20
48211,21-30
171254,11-20
20055,11-20
183201,11-20
218763,11-20
68477,11-20
316529,11-20
128051,11-20
190652,11-20
218457,21-30
130629,21-30
197816,21-30
99421,11-20
101855,21-30
177149,11-20
81872,21-30
184714,11-20
243746,21-30
89064,11-20
314976,21-30
121559,11-20
99571,21-30
278004,21-30
70790,21-30
58501,21-30
45462,11-20
119552,21-30
266735,21-30
47679,21-30
152712,21-30
72434,21-30
233839,21-30
308771,21-30
170802,21-30
72226,11-20
32092,11-20
252870,21-30
278358,11-20
274638,21-30
80344,21-30
112673,21-30
169855,11-20
258172,21-30
174662,11-20
191830,11-20
254824,21-30
238693,11-20
305494,21-30
266088,21-30
194097,11-20
14353,21-30
60578,21-30
152449,11-20
82791,21-30
15651,11-20
235392,21-30
211555,21-30
28560,21-30
86732,21-30
84583,11-20
108275,21-30
138088,11-20
145055,21-30
50539,11-20
308107,21-30
93810,21-30
287851,21-30
45641,21-30
133801,11-20
290081,21-30
258665,21-30
101748,11-20
115673,21-30
161475,11-20
272046,21-30
287702,21-30
64732,21-30
126019,21-30
51501,21-30
36214,21-30
278856,11-20
154803,21-30
104471,11-20
316572,21-30
274860,11-20
64769,11-20
71263,11-20
259100,21-30
305453,21-30
18285,21-30
270164,21-30
316459,21-30
310898,21-30
186568,11-20
116406,21-30
223300,21-30
293286,21-30
269263,11-20
193141,21-30
51610,11-20
188228,11-20
198880,21-30
77221,11-20
184385,11-20
159033,21-30
66307,21-30
74585,11-20
196959,11-20
31513,21-30
182859,21-30
6993,21-30
158667,11-20
34700,11-20
156372,21-30
127584,21-30
46811,11-20
226274,21-30
117641,21-30
24274,21-30
226053,21-30
151302,21-30
135286,11-20
10060,21-30
63853,21-30
217817,11-20
188372,21-30
217597,21-30
187183,11-20
273895,11-20
35344,21-30
109706,21-30
265402,11-20
34504,11-20
216355,11-20
314518,11-20
14480,21-30
64033,21-30
89961,11-20
48368,21-30
4682,21-30
287386,11-20
137350,11-20
186622,21-30
288402,21-30
297427,21-30
84286,21-30
9035,21-30
256827,21-30
176980,11-20
2496,21-30
205252,21-30
246285,11-20
55791,11-20
298581,11-20
265842,21-30
265213,11-20
80253,11-20
230153,21-30
283981,21-30
134983,21-30
270482,21-30
306576,11-20
96346,11-20
113423,21-30
159568,21-30
38154,11-20
58924,11-20
268539,21-30
60572,11-20
117514,21-30
175298,21-30
306888,11-20
242791,11-20
285458,21-30
238310,11-20
178757,21-30
281029,21-30
76148,11-20
84116,21-30
306719,21-30
171791,11-20
142071,11-20
184406,21-30
172578,11-20
122212,11-20
51108,21-30
74792,21-30
122108,21-30
80387,21-30
229272,11-20
242592,21-30
96650,21-30
100137,11-20
174579,21-30
171246,21-30
226061,11-20
8042,11-20
155633,11-20
217265,21-30
291584,11-20
20760,21-30
215804,11-20
261490,21-30
284724,21-30
248977,21-30
166256,21-30
136495,21-30
132596,21-30
117210,11-20
49603,21-30
153138,11-20
304452,21-30
185325,21-30
282971,21-30
152223,21-30
74386,21-30
967,11-20
16030,21-30
305103,21-30
78529,11-20
311484,21-30
137008,11-20
246749,11-20
251261,21-30
99116,11-20
316425,21-30
176031,11-20
279856,11-20
218007,21-30
299883,21-30
82353,21-30
62608,21-30
100498,11-20
2034,21-30
232515,21-30
256593,11-20
116516,11-20
285043,11-20
197396,21-30
759,11-20
34313,21-30
303922,21-30
60150,11-20
122178,21-30
149040,21-30
91806,21-30
232190,21-30
238309,11-20
157497,21-30
289135,21-30
259074,21-30
178943,21-30
112618,21-30
286791,21-30
39427,21-30
67612,21-30
217027,11-20
75696,11-20
8716,11-20
249960,11-20
288788,11-20
53351,21-30
221424,21-30
265346,11-20
305056,21-30
132575,21-30
7595,11-20
14199,11-20
9850,11-20
214146,21-30
89742,21-30
289009,21-30
266143,11-20
135297,21-30
214475,11-20
178472,21-30
54085,21-30
246853,21-30
312381,21-30
305254,21-30
38050,11-20
145756,21-30
167372,21-30
41197,11-20
141688,11-20
127702,21-30
59608,11-20
291036,11-20
254119,11-20
298142,11-20
160221,11-20
179610,21-30
